	5.84  4.652
	5.76  4.642
	5.67  4.632
	5.58  4.622
	5.49  4.611
	5.41  4.601
	5.32  4.590
	5.23  4.578
	5.14  4.567
	5.05  4.555
	4.96  4.543
	4.86  4.530
	4.77  4.517
	4.68  4.504
	4.61  4.470
	4.48  4.447
	4.24  4.415
	3.96  4.380
	3.59  4.322
	3.34  4.279
	3.06  4.243   
   3.0000       	4.2200    
   2.919000       4.188000    
   2.809000       4.167000    
   2.699000       4.146000    
   2.602000       4.130500    
   2.505000       4.115000    
   2.380000       4.096000    
   2.255000       4.077000    
   2.116500       4.049500    
   1.978000       4.022000    
   1.855000       4.000000    
   1.732000       3.978000    
   1.638000       3.971500    
   1.544000       3.965000    
   1.479500       3.959000    
   1.415000       3.953000    
   1.368500       3.946500    
   1.322000       3.940000    
   1.234000       3.927000    
   1.146000       3.914000    
   1.083500       3.904500    
   1.021000       3.895000    
  0.9775000       3.887500    
  0.9340000       3.880000    
  0.8735000       3.868500    
  0.8130000       3.857000    
  0.6375000       3.847500    
  0.4620000       3.838000    
  0.4835000       3.823500    
  0.5050000       3.809000    
  0.4135000       3.800500    
  0.3220000       3.792000    
  0.2490000       3.786000    
  0.1760000       3.780000    
  0.1085000       3.774000    
  4.1000001E-02   3.768000    
 -3.0499998E-02   3.764000    
 -0.1020000       3.760000    
 -0.1410000       3.753000    
 -0.1800000       3.746000    
 -0.2785000       3.733000    
 -0.3770000       3.720000    
 -0.4045000       3.713000    
 -0.4320000       3.706000    
 -0.4850000       3.698000    
 -0.5380000       3.690000    
 -0.5615000       3.682500    
 -0.5850000       3.675000    
 -0.6530000       3.668500    
 -0.7210000       3.662000    
 -0.7725000       3.650000    
 -0.8240000       3.638000    
 -0.9120000       3.623500    
  -1.000000       3.609000    
  -1.057000       3.597000    
  -1.114000       3.585000    
  -1.164500       3.577500    
  -1.215000       3.570000    
  -1.281000       3.562000    
  -1.347000       3.554000    
  -1.395500       3.547000    
  -1.444000       3.540000    
  -1.582500       3.534000    
  -1.721000       3.528000    
  -1.840000       3.519000    
  -1.959000       3.510000    
  -2.117500       3.497500    
  -2.276000       3.485000 
	5.90  4.653
	5.83  4.640
	5.76  4.630
	5.69  4.619
	5.61  4.608
	5.54  4.597
	5.47  4.586
	5.39  4.574
	5.31  4.562
	5.23  4.550
	5.16  4.549
	5.07  4.523
	4.99  4.510
	4.92  4.496
	4.85  4.463
	4.76  4.439
	4.55  4.396
	4.34  4.363
	4.05  4.309
	3.84  4.264
	3.62  4.230  
   3.3000         4.2100    
   3.087000       4.182500    
   2.978500       4.165250    
   2.870000       4.148000    
   2.772500       4.132750    
   2.675000       4.117500    
   2.567000       4.101750    
   2.459000       4.086000    
   2.319000       4.059000    
   2.179000       4.032000    
   2.028750       4.011750    
   1.878500       3.991500    
   1.798250       3.981250    
   1.718000       3.971000    
   1.666000       3.962250    
   1.614000       3.953500    
   1.568500       3.945500    
   1.523000       3.937500    
   1.456250       3.924250    
   1.389500       3.911000    
   1.315500       3.900250    
   1.241500       3.889500    
   1.208000       3.883000    
   1.174500       3.876500    
   1.115750       3.866000    
   1.057000       3.855500    
  0.9515000       3.846500    
  0.8460000       3.837500    
  0.8567500       3.823750    
  0.8675000       3.810000    
  0.8642501       3.800250    
  0.8610000       3.790500    
  0.8572500       3.782000    
  0.8535000       3.773500    
  0.8375000       3.763000    
  0.8215000       3.752500    
  0.7934999       3.744250    
  0.7655000       3.736000    
  0.7647500       3.727000    
  0.7640000       3.718000    
  0.7322500       3.708000    
  0.7005000       3.698000    
  0.7020000       3.691250    
  0.7035000       3.684500    
  0.6917500       3.676250    
  0.6800000       3.668000    
  0.7040000       3.658500    
  0.7280000       3.649000    
  0.7412500       3.640500    
  0.7545000       3.632000    
  0.7567500       3.624500    
  0.7590000       3.617000    
  0.7412500       3.607250    
  0.7235000       3.597500    
  0.7130000       3.590000    
  0.7025000       3.582500    
  0.7057500       3.576250    
  0.7089999       3.570000    
  0.7027500       3.563250    
  0.6965000       3.556500    
  0.6985000       3.550250    
  0.7005000       3.544000    
  0.6560000       3.537750    
  0.6115000       3.531500    
  0.5580000       3.523750    
  0.5045000       3.516000    
  0.4405000       3.506750    
  0.3765000       3.497500 
	5.96  4.649
	5.90  4.638
	5.85  4.628
	5.79  4.617
	5.73  4.605
	5.67  4.594
	5.61  4.582
	5.54  4.570
	5.48  4.557
	5.42  4.544
	5.35  4.531
	5.28  4.517
	5.21  4.503
	5.15  4.488
	5.10  4.455
	5.03  4.431
	4.87  4.374
	4.72  4.346
	4.51  4.295
	4.34  4.248
	4.17  4.217    
   3.6000         4.2000    
   3.255000       4.177000    
   3.148000       4.163500    
   3.041000       4.150000    
   2.943000       4.135000    
   2.845000       4.120000    
   2.754000       4.107500    
   2.663000       4.095000    
   2.521500       4.068500    
   2.380000       4.042000    
   2.202500       4.023500    
   2.025000       4.005000    
   1.958500       3.991000    
   1.892000       3.977000    
   1.852500       3.965500    
   1.813000       3.954000    
   1.768500       3.944500    
   1.724000       3.935000    
   1.678500       3.921500    
   1.633000       3.908000    
   1.547500       3.896000    
   1.462000       3.884000    
   1.438500       3.878500    
   1.415000       3.873000    
   1.358000       3.863500    
   1.301000       3.854000    
   1.265500       3.845500    
   1.230000       3.837000    
   1.230000       3.824000    
   1.230000       3.811000    
   1.315000       3.800000    
   1.400000       3.789000    
   1.465500       3.778000    
   1.531000       3.767000    
   1.566500       3.752000    
   1.602000       3.737000    
   1.617500       3.724500    
   1.633000       3.712000    
   1.670500       3.701000    
   1.708000       3.690000    
   1.743000       3.683000    
   1.778000       3.676000    
   1.808500       3.669500    
   1.839000       3.663000    
   1.868500       3.654500    
   1.898000       3.646000    
   1.969500       3.634500    
   2.041000       3.623000    
   2.135500       3.612500    
   2.230000       3.602000    
   2.286000       3.599000    
   2.342000       3.596000    
   2.394500       3.591000    
   2.447000       3.586000    
   2.483000       3.583000    
   2.519000       3.580000    
   2.576000       3.575000    
   2.633000       3.570000    
   2.686500       3.564500    
   2.740000       3.559000    
   2.792500       3.553500    
   2.845000       3.548000    
   2.894500       3.541500    
   2.944000       3.535000    
   2.956000       3.528500    
   2.968000       3.522000    
   2.998500       3.516000    
   3.029000       3.510000 
	5.97  4.638
	5.93  4.627
	5.89  4.618
	5.84  4.607
	5.80  4.596
	5.76  4.585
	5.71  4.574
	5.66  4.563
	5.62  4.511
	5.59  4.538
	5.51  4.526
	5.46  4.509
	5.41  4.500
	5.36  4.486
	5.34  4.447
	5.30  4.423
	5.18  4.353
	5.10  4.329
	4.97  4.281
	4.83  4.233
	4.72  4.204
   4.3000         4.1882   
   3.985500       4.155000    
   3.925500       4.143500    
   3.865500       4.132000    
   3.804750       4.117250    
   3.744000       4.102500    
   3.688250       4.087000    
   3.632500       4.071500    
   3.547250       4.049250    
   3.462000       4.027000    
   3.373250       4.011750    
   3.284500       3.996500    
   3.251250       3.983750    
   3.218000       3.971000    
   3.201250       3.963500    
   3.184500       3.956000    
   3.161750       3.947500    
   3.139000       3.939000    
   3.116250       3.929000    
   3.093500       3.919000    
   3.042000       3.908250    
   2.990500       3.897500    
   2.975250       3.892000    
   2.960000       3.886500    
   2.931500       3.878250    
   2.903000       3.870000    
   2.881750       3.860750    
   2.860500       3.851500    
   2.864000       3.838250    
   2.867500       3.825000    
   2.906500       3.806000    
   2.945500       3.787000    
   2.974750       3.771250    
   3.004000       3.755500    
   3.018000       3.741000    
   3.032000       3.726500    
   3.039750       3.712750    
   3.047500       3.699000    
   3.066250       3.687750    
   3.085000       3.676500    
   3.102500       3.668500    
   3.120000       3.660500    
   3.139000       3.655000    
   3.158000       3.649500    
   3.169000       3.643250    
   3.180000       3.637000    
   3.230000       3.627000    
   3.280000       3.617000    
   3.330250       3.608250    
   3.380500       3.599500    
   3.420750       3.595000    
   3.461000       3.590500    
   3.495500       3.583750    
   3.530000       3.577000    
   3.548000       3.574000    
   3.566000       3.571000    
   3.602000       3.565500    
   3.638000       3.560000    
   3.689000       3.554250    
   3.740000       3.548500    
   3.768250       3.537500    
   3.796500       3.526500    
   3.935250       3.515500    
   4.074000       3.504500    
   4.148250       3.494250    
   4.222500       3.484000    
   4.281750       3.473250    
   4.341000       3.462500 
	5.99  4.626
	5.96  4.616
	5.93  4.607
	5.90  4.597
	5.87  4.587
	5.84  4.576
	5.81  4.566
	5.78  4.555
	5.75  4.544
	5.72  4.533
	5.68  4.521
	5.65  4.501
	5.61  4.496
	5.57  4.484
	5.59  4.439
	5.58  4.415
	5.49  4.332
	5.48  4.312
	5.43  4.267
	5.33  4.217
